date,target_window,known_flight_day,frames_over_city,n_obs,max_sun_elev_deg,R1_primary_run_h,R1_primary_start,R1_primary_end,R1_primary_pass,R2_maxelim_run_h,R2_maxelim_start,R2_maxelim_end,R2_maxelim_pass,R3_lowcloud_run_h,R3_lowcloud_start,R3_lowcloud_end,R3_lowcloud_pass,SPEC_asasked_run_h,SPEC_asasked_start,SPEC_asasked_end,SPEC_asasked_pass,n_rules_passed_of_3,blk_lowcloud_hrs,blk_precip_hrs,blk_vis_hrs,worst_sky_sunhrs,R1_KPAE_run_h,R1_KPAE_pass,R1_KPAE_start,R1_KPAE_end,R1_KSEA_run_h,R1_KSEA_pass,R1_KSEA_start,R1_KSEA_end,R1_KBFI_run_h,R1_KBFI_pass,R1_KBFI_start,R1_KBFI_end,n_stations,n_stations_pass,R1_3station_verdict,R1_unanimous_flyable
2024-04-28,2024_coe_rgb.tif,,,24,56.57,1,13:53,13:53,0,0,,,0,4,12:53,15:53,1,1,13:53,13:53,0,1,8,0,0,BKN2800/BKN4100/OVC11000;BKN2900/BKN3300/BKN7500;BKN8000/OVC9000,1,0,13:53,13:53,0.0,0,,,1.0,0,14:53,14:53,3,0,ELIMINATED,0
2024-04-29,2024_coe_rgb.tif,,,24,56.88,4,12:53,15:53,1,4,12:53,15:53,1,6,12:53,17:53,1,4,12:53,15:53,1,3,6,0,0,BKN600/BKN1800/BKN5500;BKN6500/BKN8500;BKN7000,4,1,12:53,15:53,2.0,0,13:53,14:53,1.0,0,14:53,14:53,3,1,FLYABLE,0
2024-04-30,2024_coe_rgb.tif,,,24,57.19,10,14:53,23:53,1,10,14:53,23:53,1,10,14:53,23:53,1,3,14:53,16:53,1,3,6,0,0,BKN2500;BKN2500/BKN2200;BKN800/BKN1800/BKN2700,10,1,14:53,23:53,9.0,1,15:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2024-05-01,2024_coe_rgb.tif,,,24,57.49,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,3,0,0,BKN500/BKN1100;CLR;FEW6000,13,1,11:53,23:53,14.0,1,10:53,23:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2024-05-02,2024_coe_rgb.tif,,,24,57.79,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,8,09:53,16:53,1,3,1,0,0,CLR;OVC900;SCT700,15,1,09:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-03,2024_coe_rgb.tif,,,24,58.08,24,00:53,23:53,1,17,00:53,16:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,BKN10000;CLR,24,1,00:53,23:53,22.0,1,00:53,21:53,17.0,1,00:53,16:53,3,3,FLYABLE,1
2024-05-04,2024_coe_rgb.tif,,,24,58.37,3,08:53,10:53,1,0,,,0,6,08:53,13:53,1,2,09:53,10:53,0,2,7,4,0,FEW1200/OVC9500;FEW600/OVC7000;FEW600/OVC9000,3,1,08:53,10:53,1.0,0,09:53,09:53,2.0,0,09:53,10:53,3,1,FLYABLE,0
2024-05-05,2024_coe_rgb.tif,,,24,58.65,0,,,0,0,,,0,0,,,0,0,,,0,0,10,6,8,BKN800;BKN800/OVC1300;BKN800/OVC1900,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-05-06,2024_coe_rgb.tif,,,24,58.93,0,,,0,0,,,0,0,,,0,0,,,0,0,11,4,0,BKN1700;BKN2000/BKN2900/OVC3600;BKN2000/OVC2600,0,0,,,2.0,0,14:53,15:53,4.0,1,12:53,15:53,3,1,FLYABLE,0
2024-05-07,2024_coe_rgb.tif,,,24,59.2,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,6,0,0,BKN2700/OVC5500;BKN800/BKN2700/OVC5000;BKN900/BKN3200/OVC4000,11,1,13:53,23:53,7.0,1,17:53,23:53,1.0,0,14:53,14:53,3,2,FLYABLE,0
2024-05-08,2024_coe_rgb.tif,,,24,59.47,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR;FEW2100;FEW2500,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-09,2024_coe_rgb.tif,,,24,59.73,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-10,2024_coe_rgb.tif,,,24,59.99,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-11,2024_coe_rgb.tif,,,24,60.24,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-12,2024_coe_rgb.tif,,,24,60.49,19,00:53,18:53,1,19,00:53,18:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,19,1,00:53,18:53,20.0,1,00:53,19:53,21.0,1,00:53,20:53,3,3,FLYABLE,1
2024-05-13,2024_coe_rgb.tif,,,24,60.74,1,14:53,14:53,0,1,14:53,14:53,0,8,16:53,23:53,1,1,14:53,14:53,0,1,10,0,0,BKN2200;BKN2700;FEW6000,1,0,14:53,14:53,1.0,0,15:53,15:53,2.0,0,15:53,16:53,3,0,ELIMINATED,0
2024-05-14,2024_coe_rgb.tif,,,24,60.97,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,18.0,1,06:53,23:53,18.0,1,06:53,23:53,3,3,FLYABLE,1
2024-05-15,2024_coe_rgb.tif,,,24,61.2,23,00:53,22:53,1,23,00:53,22:53,1,23,00:53,22:53,1,9,08:53,16:53,1,3,0,0,0,CLR,23,1,00:53,22:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-05-16,2024_coe_rgb.tif,,,24,61.43,0,,,0,0,,,0,0,,,0,0,,,0,0,11,0,3,BKN3000/OVC3800;BKN900;BKN900/OVC2700,0,0,,,2.0,0,15:53,16:53,1.0,0,15:53,15:53,3,0,ELIMINATED,0
2024-05-17,2024_coe_rgb.tif,,,24,61.65,5,07:53,11:53,1,5,07:53,11:53,1,6,06:53,11:53,1,4,08:53,11:53,1,3,6,0,0,BKN4200/OVC6500;BKN4800/OVC7500;CLR,5,1,07:53,11:53,6.0,1,08:53,13:53,3.0,1,09:53,11:53,3,3,FLYABLE,1
2024-05-18,2024_coe_rgb.tif,,,24,61.87,0,,,0,1,18:53,18:53,0,1,14:53,14:53,0,0,,,0,0,11,2,1,BKN3700/BKN4600/OVC6000;FEW1200/OVC3000;FEW3500/SCT4400/OVC6500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-05-19,2024_coe_rgb.tif,,,24,62.07,12,12:53,23:53,1,12,12:53,23:53,1,12,12:53,23:53,1,5,12:53,16:53,1,3,5,0,0,BKN400/OVC2700;CLR;FEW1000/BKN1900/OVC3000,12,1,12:53,23:53,0.0,0,,,2.0,0,14:53,15:53,3,1,FLYABLE,0
2024-05-20,2024_coe_rgb.tif,,,24,62.28,12,11:53,22:53,1,12,11:53,22:53,1,24,00:53,23:53,1,6,11:53,16:53,1,3,2,0,0,BKN6000;CLR;FEW1900,12,1,11:53,22:53,11.0,1,08:53,18:53,8.0,1,10:53,17:53,3,3,FLYABLE,1
2024-05-21,2024_coe_rgb.tif,,,24,62.47,0,,,0,0,,,0,0,,,0,0,,,0,0,11,10,6,BKN600/OVC1000;BKN700/OVC1200;OVC1100,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-05-22,2024_coe_rgb.tif,,,24,62.67,3,16:53,18:53,1,3,16:53,18:53,1,8,16:53,23:53,1,1,16:53,16:53,0,3,9,0,0,BKN1200/BKN3400;BKN400/BKN3700/OVC4500;BKN400/OVC3300,3,1,16:53,18:53,1.0,0,16:53,16:53,3.0,1,15:53,17:53,3,2,FLYABLE,0
2024-05-23,2024_coe_rgb.tif,,,24,62.85,1,15:53,15:53,0,1,15:53,15:53,0,2,15:53,16:53,0,1,15:53,15:53,0,0,10,0,0,BKN3100;BKN3300;BKN3600,1,0,15:53,15:53,7.0,1,15:53,21:53,3.0,1,15:53,17:53,3,2,FLYABLE,0
2024-05-24,2024_coe_rgb.tif,,,24,63.03,0,,,0,0,,,0,4,05:53,08:53,1,0,,,0,1,11,4,1,BKN3300/BKN4600/OVC6000;FEW3300/BKN4100/OVC4900;OVC2100,0,0,,,0.0,0,,,1.0,0,07:53,07:53,3,0,ELIMINATED,0
2024-05-25,2024_coe_rgb.tif,,,24,63.2,0,,,0,0,,,0,0,,,0,0,,,0,0,11,2,0,BKN300/OVC2300;BKN400/OVC3800;BKN700/OVC1200,0,0,,,1.0,0,14:53,14:53,1.0,0,12:53,12:53,3,0,ELIMINATED,0
2024-05-26,2024_coe_rgb.tif,,,24,63.37,0,,,0,0,,,0,0,,,0,0,,,0,0,11,6,1,BKN2400/BKN2800/OVC3800;BKN900/OVC1600;BKN900/OVC2000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-05-27,2024_coe_rgb.tif,,,24,63.53,10,14:53,23:53,1,9,15:53,23:53,1,10,14:53,23:53,1,3,09:53,11:53,1,3,4,0,0,BKN3500;BKN3700/OVC4400;CLR,10,1,14:53,23:53,15.0,1,09:53,23:53,7.0,1,10:53,16:53,3,3,FLYABLE,1
2024-05-28,2024_coe_rgb.tif,,,24,63.68,0,,,0,0,,,0,0,,,0,0,,,0,0,11,10,3,BKN2600/OVC3800;BKN600/OVC3000;BKN800/BKN1400/OVC5000,0,0,,,1.0,0,15:53,15:53,1.0,0,14:53,14:53,3,0,ELIMINATED,0
2024-05-29,2024_coe_rgb.tif,,,24,63.83,2,11:53,12:53,0,0,,,0,11,11:53,21:53,1,2,11:53,12:53,0,1,9,0,0,BKN1400/BKN2300;BKN5500/OVC7000;BKN6000/BKN7500,2,0,11:53,12:53,1.0,0,12:53,12:53,0.0,0,,,3,0,ELIMINATED,0
2024-05-30,2024_coe_rgb.tif,,,24,63.97,12,12:53,23:53,1,12,12:53,23:53,1,12,12:53,23:53,1,5,12:53,16:53,1,3,5,0,0,BKN1600/BKN4300/OVC4800;BKN2400/BKN3600/OVC4400;CLR,12,1,12:53,23:53,3.0,1,16:53,18:53,5.0,1,14:53,18:53,3,3,FLYABLE,1
2024-05-31,2024_coe_rgb.tif,,,24,64.11,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR;SCT400,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
